EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
97757,1752345,REGULAR,CHICK-FIL-A #3431,,13313 SHELBYVILLE RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/05/01 00:00:00,99,A,CHICK-FIL-A #3431,,4671
95126,1726435,REGULAR,AFC SUSHI @ KROGER #346,,3039 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/01/03 00:00:00,97,A,AFC SUSHI @ KROGER #346,,4672
96189,1686048,FOLLOWUP,SLEEP INN AIRPORT,,3330 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/06/27 00:00:00,0,,SLEEP INN AIRPORT,,4673
95210,1701876,REGULAR,ST. MATTHEW CHRISTIAN CHILDCARE,,7226 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/09/15 00:00:00,100,A,ST. MATTHEW CHRISTIAN CHILDCARE,,4674
96847,1738554,REGULAR,MITCHELL'S FISH MARKET,,4031 SUMMIT PLAZA DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/02/28 00:00:00,96,A,MITCHELL'S FISH MARKET,,4675
96189,1686049,FOLLOWUP,SLEEP INN AIRPORT,,3330 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/06/28 00:00:00,0,,SLEEP INN AIRPORT,,4676
95210,1743718,REGULAR,ST. MATTHEW CHRISTIAN CHILDCARE,,7226 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/03/23 00:00:00,100,A,ST. MATTHEW CHRISTIAN CHILDCARE,,4677
97758,1718071,REGULAR,LIQUOR BARN #961,,4901 OUTER LOOP,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/18 00:00:00,97,A,LIQUOR BARN #961,,4678
96849,1716189,REGULAR,SUBWAY,,533 N 22ND ST,,LOUISVILLE,KY,40212,FOOD SERVICE,2022/11/10 00:00:00,97,A,SUBWAY,,4679
96189,1749771,REGULAR,SLEEP INN AIRPORT,,3330 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,2023/04/20 00:00:00,94,A,SLEEP INN AIRPORT,,4680
95229,1699911,REGULAR,TOGO SUSHI,,700 LYNDON LN,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/09/07 00:00:00,97,A,TOGO SUSHI,,4681
97758,1718072,REGULAR,LIQUOR BARN #961,,4901 OUTER LOOP,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/18 00:00:00,99,,LIQUOR BARN #961,,4682
96849,1752347,REGULAR,SUBWAY,,533 N 22ND ST,,LOUISVILLE,KY,40212,FOOD SERVICE,2023/05/01 00:00:00,84,C,SUBWAY,,4683
96189,1713883,REGULAR,SLEEP INN AIRPORT,,3330 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/10/31 00:00:00,96,A,SLEEP INN AIRPORT,,4684
95229,1742346,REGULAR,TOGO SUSHI,,700 LYNDON LN,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/03/17 00:00:00,98,A,TOGO SUSHI,,4685
97759,1717427,REGULAR,SUGAR MAMA'S BAKE SHOP,,11750 SHELBYVILLE RD,,LOUISVILLE,KY,40243,RETAIL BAKERY,2022/11/16 00:00:00,100,,SUGAR MAMA'S BAKE SHOP,,4686
96849,1753909,FOLLOWUP,SUBWAY,,533 N 22ND ST,,LOUISVILLE,KY,40212,FOOD SERVICE,2023/05/08 00:00:00,100,A,SUBWAY,,4687
96242,1706487,REGULAR,PERFECT ANGELS DAYCARE,,3845 CANE RUN RD,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/10/05 00:00:00,100,A,PERFECT ANGELS DAYCARE,,4688
95275,1676188,REGULAR,NEXT GENERATION CHILD DEVELOPMENT CENTER,,1231 GILMORE LN,,LOUISVILLE,KY,40213,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/06/01 00:00:00,99,A,NEXT GENERATION CHILD DEVELOPMENT CENTER,,4689
97781,1688941,REGULAR,BLAZE PIZZA #1065,,13317 SHELBYVILLE RD STE 101,,LOUISVILLE,KY,40223,FOOD SERVICE,2022/07/25 00:00:00,99,A,BLAZE PIZZA #1065,,4690
96872,1704209,REGULAR,PLEASE & THANK YOU BAKERY,,231 N 17TH ST,,LOUISVILLE,KY,40203,FOOD SERVICE COMMISSARY,2022/09/27 00:00:00,97,A,PLEASE & THANK YOU BAKERY,,4691
96242,1741088,REGULAR,PERFECT ANGELS DAYCARE,,3845 CANE RUN RD,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/03/13 00:00:00,99,A,PERFECT ANGELS DAYCARE,,4692
95275,1719246,REGULAR,NEXT GENERATION CHILD DEVELOPMENT CENTER,,1231 GILMORE LN,,LOUISVILLE,KY,40213,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/11/28 00:00:00,94,C,NEXT GENERATION CHILD DEVELOPMENT CENTER,,4693
97781,1728405,REGULAR,BLAZE PIZZA #1065,,13317 SHELBYVILLE RD STE 101,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/01/12 00:00:00,99,A,BLAZE PIZZA #1065,,4694
96872,1739246,REGULAR,PLEASE & THANK YOU BAKERY,,231 N 17TH ST,,LOUISVILLE,KY,40203,FOOD SERVICE COMMISSARY,2023/03/02 00:00:00,99,A,PLEASE & THANK YOU BAKERY,,4695
96300,1700478,REGULAR,POPEYE'S LOUISIANA KITCHEN,,12206 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/09/09 00:00:00,99,A,POPEYE'S LOUISIANA KITCHEN,,4696
95275,1721098,FOLLOWUP,NEXT GENERATION CHILD DEVELOPMENT CENTER,,1231 GILMORE LN,,LOUISVILLE,KY,40213,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/12/05 00:00:00,99,A,NEXT GENERATION CHILD DEVELOPMENT CENTER,,4697
97781,1722896,COMPLAINT,BLAZE PIZZA #1065,,13317 SHELBYVILLE RD STE 101,,LOUISVILLE,KY,40223,FOOD SERVICE,2022/10/06 00:00:00,0,,BLAZE PIZZA #1065,,4698
96903,1709325,REGULAR,CHURCH OF EPIPHANY,,914 OLD HARRODS CREEK RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2022/10/14 00:00:00,99,A,CHURCH OF EPIPHANY,,4699
96300,1732772,REGULAR,POPEYE'S LOUISIANA KITCHEN,,12206 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2023/02/01 00:00:00,96,A,POPEYE'S LOUISIANA KITCHEN,,4700
95275,1758308,REGULAR,NEXT GENERATION CHILD DEVELOPMENT CENTER,,1231 GILMORE LN,,LOUISVILLE,KY,40213,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/05/24 00:00:00,99,A,NEXT GENERATION CHILD DEVELOPMENT CENTER,,4701
97781,1722898,FOLLOWUP,BLAZE PIZZA #1065,,13317 SHELBYVILLE RD STE 101,,LOUISVILLE,KY,40223,FOOD SERVICE,2022/10/12 00:00:00,0,,BLAZE PIZZA #1065,,4702
96903,1747463,REGULAR,CHURCH OF EPIPHANY,,914 OLD HARRODS CREEK RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/04/11 00:00:00,100,A,CHURCH OF EPIPHANY,,4703
96322,1695002,REGULAR,CRAFT HOUSE PIZZA,,9601 NEWBRIDGE RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2022/08/17 00:00:00,97,A,CRAFT HOUSE PIZZA,,4704
95301,1717005,REGULAR,FDKY BBQ,,9606 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/11/15 00:00:00,98,A,FDKY BBQ,,4705
97834,1681070,REGULAR,LIQUOR BARN #962,,13401 SHELBYVILLE RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/06/21 00:00:00,100,A,LIQUOR BARN #962,,4706
96904,1729408,REGULAR,SWEETS BY MILLIE,,221 S HANCOCK ST,,LOUISVILLE,KY,40202,RETAIL BAKERY,2023/01/18 00:00:00,100,,SWEETS BY MILLIE,,4707
96322,1731131,REGULAR,CRAFT HOUSE PIZZA,,9601 NEWBRIDGE RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2023/01/25 00:00:00,97,A,CRAFT HOUSE PIZZA,,4708
97834,1681071,REGULAR,LIQUOR BARN #962,,13401 SHELBYVILLE RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/06/21 00:00:00,100,,LIQUOR BARN #962,,4709
95301,1756624,REGULAR,FDKY BBQ,,9606 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/05/18 00:00:00,98,A,FDKY BBQ,,4710
96908,1730159,REGULAR,CLIFTON DONUT SHOP,,2317 BROWNSBORO RD,,LOUISVILLE,KY,40206,RETAIL BAKERY,2023/01/19 00:00:00,100,,CLIFTON DONUT SHOP,,4711
96327,1688300,REGULAR,BRIX WINE BAR & BISTRO,,12418 LAGRANGE RD,,LOUISVILLE,KY,40245,FOOD SERVICE,2022/07/22 00:00:00,100,A,BRIX WINE BAR & BISTRO,,4712
95306,1700402,REGULAR,TAQUERIA CABRERA,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022/09/09 00:00:00,93,A,TAQUERIA CABRERA,,4713
97834,1720716,REGULAR,LIQUOR BARN #962,,13401 SHELBYVILLE RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/12/02 00:00:00,99,A,LIQUOR BARN #962,,4714
96912,1699316,REGULAR,SENOR IGUANAS,,5637 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2022/09/06 00:00:00,95,A,SENOR IGUANAS,,4715
96327,1726170,REGULAR,BRIX WINE BAR & BISTRO,,12418 LAGRANGE RD,,LOUISVILLE,KY,40245,FOOD SERVICE,2022/12/30 00:00:00,99,A,BRIX WINE BAR & BISTRO,,4716
95358,1692185,REGULAR,FUN FOOD KITCHEN,,4104 MURPHY LN STE B,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/08/05 00:00:00,96,A,FUN FOOD KITCHEN,,4717
97834,1720717,REGULAR,LIQUOR BARN #962,,13401 SHELBYVILLE RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/12/02 00:00:00,100,,LIQUOR BARN #962,,4718
96912,1737034,REGULAR,SENOR IGUANAS,,5637 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2023/02/22 00:00:00,95,A,SENOR IGUANAS,,4719
96327,1757035,COMPLAINT,BRIX WINE BAR & BISTRO,,12418 LAGRANGE RD,,LOUISVILLE,KY,40245,FOOD SERVICE,2023/03/30 00:00:00,0,,BRIX WINE BAR & BISTRO,,4720
95358,1733160,REGULAR,FUN FOOD KITCHEN,,4104 MURPHY LN STE B,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/02/03 00:00:00,97,A,FUN FOOD KITCHEN,,4721
97834,1753950,REGULAR,LIQUOR BARN #962,,13401 SHELBYVILLE RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/05/08 00:00:00,99,A,LIQUOR BARN #962,,4722
96941,1700106,REGULAR,LYNN'S CAFE,,1839 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/09/08 00:00:00,100,A,LYNN'S CAFE,,4723
96327,1757036,OFFICE,BRIX WINE BAR & BISTRO,,12418 LAGRANGE RD,,LOUISVILLE,KY,40245,FOOD SERVICE,2023/04/03 00:00:00,0,,BRIX WINE BAR & BISTRO,,4724
95370,1682450,REGULAR,BOO BOO SMOKE SHACK,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022/06/27 00:00:00,99,A,BOO BOO SMOKE SHACK,,4725
97834,1753951,REGULAR,LIQUOR BARN #962,,13401 SHELBYVILLE RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/05/08 00:00:00,100,,LIQUOR BARN #962,,4726
96941,1748112,REGULAR,LYNN'S CAFE,,1839 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2023/04/13 00:00:00,100,A,LYNN'S CAFE,,4727
96328,1690741,REGULAR,EL NOPAL,,10626 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2022/07/28 00:00:00,97,A,EL NOPAL,,4728
95370,1704060,REGULAR,BOO BOO SMOKE SHACK,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022/09/26 00:00:00,99,A,BOO BOO SMOKE SHACK,,4729
97835,1688942,REGULAR,TAZIKI'S MEDITERRANEAN CAFE,,13317 SHELBYVILLE RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2022/07/25 00:00:00,99,A,TAZIKI'S MEDITERRANEAN CAFE,,4730
96943,1681852,REGULAR,MESH,,3608 BROWNSBORO RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/06/23 00:00:00,98,A,MESH,,4731
96328,1726330,REGULAR,EL NOPAL,,10626 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2023/01/03 00:00:00,96,A,EL NOPAL,,4732
95370,1749744,REGULAR,BOO BOO SMOKE SHACK,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/04/20 00:00:00,100,A,BOO BOO SMOKE SHACK,,4733
96943,1728757,REGULAR,MESH,,3608 BROWNSBORO RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/01/13 00:00:00,99,A,MESH,,4734
97835,1731496,REGULAR,TAZIKI'S MEDITERRANEAN CAFE,,13317 SHELBYVILLE RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/01/26 00:00:00,98,A,TAZIKI'S MEDITERRANEAN CAFE,,4735
96959,1681509,REGULAR,KOSAIR SHRINE,,4120 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2022/06/22 00:00:00,98,A,KOSAIR SHRINE,,4736
96340,1688321,REGULAR,GROCE FAMILY FARM,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,2022/07/23 00:00:00,100,,GROCE FAMILY FARM,,4737
96959,1717669,REGULAR,KOSAIR SHRINE,,4120 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2022/11/17 00:00:00,94,A,KOSAIR SHRINE,,4738
97876,1692583,REGULAR,KEY MARKET,,9409 SMYRNA PKWY,,LOUISVILLE,KY,40229,PRE-PACKAGED RETAIL,2022/08/08 00:00:00,97,,KEY MARKET,,4739
95463,1704705,REGULAR,HOLIDAY INN LOUISVILLE EAST,,1325 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/09/28 00:00:00,97,A,HOLIDAY INN LOUISVILLE EAST,,4740
96347,1708200,REGULAR,JR MINI MART,,6720 OUTER LOOP,,LOUISVILLE,KY,40228,PRE-PACKAGED RETAIL,2022/10/11 00:00:00,96,,JR MINI MART,,4741
96959,1755768,REGULAR,KOSAIR SHRINE,,4120 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2023/05/16 00:00:00,95,A,KOSAIR SHRINE,,4742
95463,1737497,REGULAR,HOLIDAY INN LOUISVILLE EAST,,1325 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/02/23 00:00:00,98,A,HOLIDAY INN LOUISVILLE EAST,,4743
97912,1676968,REGULAR,SUBWAY,,4801 OUTER LOOP STE B406,,LOUISVILLE,KY,40219,FOOD SERVICE,2022/06/03 00:00:00,99,A,SUBWAY,,4744
96402,1700056,FOLLOWUP,LITTLE CAESARS,,3121 S 2ND ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/09/08 00:00:00,99,A,LITTLE CAESARS,,4745
96962,1701134,COMPLAINT,ZAXBY'S #51501,,3423 FERN VALLEY RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/08/11 00:00:00,0,,ZAXBY'S #51501,,4746
95492,1713057,REGULAR,SOUTH PARK SHARKS,,915 S PARK RD,,FAIRDALE,KY,40118,FOOD SERVICE,2022/10/28 00:00:00,97,A,SOUTH PARK SHARKS,,4747
97912,1725082,REGULAR,SUBWAY,,4801 OUTER LOOP STE B406,,LOUISVILLE,KY,40219,FOOD SERVICE,2022/12/15 00:00:00,100,A,SUBWAY,,4748
96402,1693003,REGULAR,LITTLE CAESARS,,3121 S 2ND ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/08/09 00:00:00,92,C,LITTLE CAESARS,,4749
95492,1754610,REGULAR,SOUTH PARK SHARKS,,915 S PARK RD,,FAIRDALE,KY,40118,FOOD SERVICE,2023/05/10 00:00:00,99,A,SOUTH PARK SHARKS,,4750
97945,1681799,REGULAR,STARBUCKS #24257,,10240 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/06/23 00:00:00,99,A,STARBUCKS #24257,,4751
96402,1731593,OFFICE,LITTLE CAESARS,,3121 S 2ND ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/12/28 00:00:00,0,,LITTLE CAESARS,,4752
95493,1725952,REGULAR,O&S ASIAN MARKET,,1800 BERRY BLVD,,LOUISVILLE,KY,40215,PRE-PACKAGED RETAIL,2022/12/28 00:00:00,100,,O&S ASIAN MARKET,,4753
97945,1720976,REGULAR,STARBUCKS #24257,,10240 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/12/05 00:00:00,98,A,STARBUCKS #24257,,4754
96402,1725748,REGULAR,LITTLE CAESARS,,3121 S 2ND ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/12/27 00:00:00,93,A,LITTLE CAESARS,,4755
95493,1731575,COMPLAINT,O&S ASIAN MARKET,,1800 BERRY BLVD,,LOUISVILLE,KY,40215,PRE-PACKAGED RETAIL,2022/12/28 00:00:00,0,,O&S ASIAN MARKET,,4756
97945,1756964,REGULAR,STARBUCKS #24257,,10240 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/05/19 00:00:00,100,A,STARBUCKS #24257,,4757
96402,1731592,COMPLAINT,LITTLE CAESARS,,3121 S 2ND ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/12/27 00:00:00,0,,LITTLE CAESARS,,4758
95493,1731580,OFFICE,O&S ASIAN MARKET,,1800 BERRY BLVD,,LOUISVILLE,KY,40215,PRE-PACKAGED RETAIL,2022/12/29 00:00:00,0,,O&S ASIAN MARKET,,4759
98056,1748778,REGULAR,MCDONALD'S,,1100 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/04/17 00:00:00,99,A,MCDONALD'S,,4760
96422,1690457,REGULAR,OUR HOUSE PRESCHOOL & CHILDCARE INC,,4310 BILLTOWN RD,,LOUISVILLE,KY,40299,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/07/29 00:00:00,100,A,OUR HOUSE PRESCHOOL & CHILDCARE INC,,4761
95494,1722615,COMPLAINT,41ST ST FAMILY CARE CENTER,,132 S 41ST ST,,LOUISVILLE,KY,40212,FOOD SERVICE,2022/11/04 00:00:00,0,,41ST ST FAMILY CARE CENTER,,4762
96422,1734032,REGULAR,OUR HOUSE PRESCHOOL & CHILDCARE INC,,4310 BILLTOWN RD,,LOUISVILLE,KY,40299,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/02/08 00:00:00,100,A,OUR HOUSE PRESCHOOL & CHILDCARE INC,,4763
95494,1715917,REGULAR,41ST ST FAMILY CARE CENTER,,132 S 41ST ST,,LOUISVILLE,KY,40212,FOOD SERVICE,2022/11/09 00:00:00,100,A,41ST ST FAMILY CARE CENTER,,4764
98056,1717853,REGULAR,MCDONALD'S,,1100 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/11/16 00:00:00,99,A,MCDONALD'S,,4765
96424,1713029,REGULAR,EAT A PITA,,2286 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022/10/28 00:00:00,96,A,EAT A PITA,,4766
98058,1687357,REGULAR,MORNING POINTE OF LOUISVILLE,,4711 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40291,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/07/18 00:00:00,99,A,MORNING POINTE OF LOUISVILLE,,4767
95547,1689866,REGULAR,ST. MARY'S CENTER INC,,14207 AIKEN RD,,LOUISVILLE,KY,40245,FOOD SERVICE,2022/07/28 00:00:00,100,A,ST. MARY'S CENTER INC,,4768
96424,1753399,REGULAR,EAT A PITA,,2286 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/05/04 00:00:00,97,A,EAT A PITA,,4769
98058,1726660,REGULAR,MORNING POINTE OF LOUISVILLE,,4711 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40291,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/01/04 00:00:00,98,A,MORNING POINTE OF LOUISVILLE,,4770
95547,1728242,REGULAR,ST. MARY'S CENTER INC,,14207 AIKEN RD,,LOUISVILLE,KY,40245,FOOD SERVICE,2023/01/11 00:00:00,100,A,ST. MARY'S CENTER INC,,4771
96425,1684222,REGULAR,DUNKIN DONUTS #353573,,320 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/06/28 00:00:00,100,A,DUNKIN DONUTS #353573,,4772
98070,1694305,REGULAR,LORI'S FISH MARKET,,3941 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/15 00:00:00,100,A,LORI'S FISH MARKET,,4773
95549,1701838,REGULAR,OLMSTED,,3701 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/09/15 00:00:00,97,A,OLMSTED,,4774
96425,1722233,FOLLOWUP,DUNKIN DONUTS #353573,,320 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/12/08 00:00:00,99,A,DUNKIN DONUTS #353573,,4775
98070,1694306,REGULAR,LORI'S FISH MARKET,,3941 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/15 00:00:00,100,,LORI'S FISH MARKET,,4776
95549,1755151,REGULAR,OLMSTED,,3701 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2023/05/12 00:00:00,100,A,OLMSTED,,4777
96425,1752786,REGULAR,DUNKIN DONUTS #353573,,320 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/05/02 00:00:00,98,A,DUNKIN DONUTS #353573,,4778
98070,1737327,REGULAR,LORI'S FISH MARKET,,3941 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/02/23 00:00:00,100,A,LORI'S FISH MARKET,,4779
95582,1692700,REGULAR,MELLWOOD VALERO,,1500 MELLWOOD AVE,,LOUISVILLE,KY,40206,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/05 00:00:00,100,A,MELLWOOD VALERO,,4780
96425,1720226,REGULAR,DUNKIN DONUTS #353573,,320 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/12/01 00:00:00,89,C,DUNKIN DONUTS #353573,,4781
98070,1737328,REGULAR,LORI'S FISH MARKET,,3941 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/02/23 00:00:00,100,,LORI'S FISH MARKET,,4782
95582,1692701,REGULAR,MELLWOOD VALERO,,1500 MELLWOOD AVE,,LOUISVILLE,KY,40206,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/05 00:00:00,100,,MELLWOOD VALERO,,4783
96429,1677969,REGULAR,SUBWAY,,4417 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/06/08 00:00:00,99,A,SUBWAY,,4784
98075,1703991,REGULAR,BROOKDALE STONESTREET,,9251 STONESTREET RD,,LOUISVILLE,KY,40272,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/09/26 00:00:00,99,A,BROOKDALE STONESTREET,,4785
95582,1725270,REGULAR,MELLWOOD VALERO,,1500 MELLWOOD AVE,,LOUISVILLE,KY,40206,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/12/20 00:00:00,99,A,MELLWOOD VALERO,,4786
96429,1722077,REGULAR,SUBWAY,,4417 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/12/07 00:00:00,100,A,SUBWAY,,4787
98075,1743666,REGULAR,BROOKDALE STONESTREET,,9251 STONESTREET RD,,LOUISVILLE,KY,40272,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/03/22 00:00:00,99,A,BROOKDALE STONESTREET,,4788
95582,1725271,REGULAR,MELLWOOD VALERO,,1500 MELLWOOD AVE,,LOUISVILLE,KY,40206,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/12/20 00:00:00,100,,MELLWOOD VALERO,,4789
96434,1721560,REGULAR,TAYLOR BLVD VALERO,,3039 TAYLOR BLVD,,LOUISVILLE,KY,40208,PRE-PACKAGED RETAIL,2022/12/06 00:00:00,96,,TAYLOR BLVD VALERO,,4790
95591,1690835,REGULAR,EGGS OVER FRANKFORT,,2712 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/08/01 00:00:00,95,A,EGGS OVER FRANKFORT,,4791
98086,1689863,REGULAR,THE COMFY COW,,13301 SHELBYVILLE RD STE 106,,LOUISVILLE,KY,40223,FOOD SERVICE,2022/07/28 00:00:00,100,A,THE COMFY COW,,4792
96476,1677593,REGULAR,8 UP,,350 W CHESTNUT ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/06/07 00:00:00,94,A,8 UP,,4793
98086,1727433,REGULAR,THE COMFY COW,,13301 SHELBYVILLE RD STE 106,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/01/06 00:00:00,97,A,THE COMFY COW,,4794
95591,1725058,REGULAR,EGGS OVER FRANKFORT,,2712 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/12/20 00:00:00,98,A,EGGS OVER FRANKFORT,,4795
96476,1731606,COMPLAINT,8 UP,,350 W CHESTNUT ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/12/29 00:00:00,0,,8 UP,,4796
98110,1711383,REGULAR,GALAXIE,,732 E MARKET ST STE 100,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/10/21 00:00:00,100,A,GALAXIE,,4797
95611,1753352,REGULAR,TACO LUCHADOR,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/05/04 00:00:00,100,A,TACO LUCHADOR,,4798
96476,1731608,FOLLOWUP,8 UP,,350 W CHESTNUT ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/01/11 00:00:00,0,,8 UP,,4799
96476,1726161,REGULAR,8 UP,,350 W CHESTNUT ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/12/29 00:00:00,97,A,8 UP,,4800
98505,1750791,FOLLOWUP,MI SUENO RESTAURANT,,3425 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2023/04/25 00:00:00,96,B,MI SUENO RESTAURANT,,4801
